gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,charge_per_month_ratio,is_new_customer,has_internet_addon,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_13-24,tenure_group_25-48,tenure_group_49-60,tenure_group_61+,monthly_charge_category_Medium,monthly_charge_category_High,monthly_charge_category_Very High
0,0,1,0,-0.7518667893234591,1,1,0.43939239513856226,-0.5146166054115403,0.21811989952482297,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1,0,1,0,1.613876060463074,1,1,1.5307808758108852,2.615949901032906,0.8363334612880207,0,5,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1
0,0,0,0,0.18627261662637304,1,1,-0.0048160261106907415,0.023148880625485695,0.005167658195657683,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
0,0,0,1,1.3283553716957337,0,0,-0.6536597874860044,0.28207056029861227,-0.2752088471558188,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0
1,0,0,1,0.9204686734566764,1,0,-1.5237759085098224,-0.5677862547915505,-0.7067673926306574,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,0.10469527697856156,1,1,-1.4871744655604457,-0.7072411416269618,-0.6884592318051579,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
0,0,0,1,0.5533706450415247,1,1,1.3411188532550242,1.1127748672787716,0.6694503924891819,0,5,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1
0,1,0,0,1.287566701871828,0,1,-0.7002434421488474,0.20161243495475076,-0.3098167278463737,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1,0,0,0,-1.078176147914705,1,1,0.33291547019492146,-0.8016183687315954,0.09285224690178133,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,1,0,0,-1.2821194970342338,1,0,-1.492165571417179,-0.9994103439893255,-0.8344153317500401,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,1,0,-0.3439800910844016,1,0,-1.4905018694649346,-0.7734283395731284,-0.6503725853354603,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
1,0,1,1,1.5322987208152625,1,1,1.3727291903476677,2.279186799190534,0.712805750503915,0,5,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1
1,0,0,0,-0.6702894496756475,1,0,-0.31925569508488133,-0.623264759913869,-0.1609046971230263,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1,0,0,0,-0.38476876090830736,1,1,1.3028537083534029,0.07807765819011164,0.6744368699212822,0,4,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
1,0,1,1,-0.017670732493155674,1,0,0.99506884718819,0.36897149261862905,0.5440853781607559,0,4,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1
0,0,1,0,1.1652006924001108,1,1,1.2030315912187393,1.6178205690819454,0.5670688644659908,0,3,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0,0,1,1,-1.2005421573864221,1,1,0.14158974568681612,-0.9048791931685383,-0.04300391007054058,1,3,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,-1.2821194970342338,1,0,-1.4938292733694234,-0.9994323330916333,-0.834821391997182,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,0,0,-1.0373874780907992,1,1,0.8137253343935509,-0.730351688152351,0.28560034492901565,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,1,1,-0.38476876090830736,1,0,0.6290544176944233,-0.1725321408107056,0.2887811501982935,0,3,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,0,1,0,1.2059893622240165,1,1,0.6673195625960445,1.2568914438034147,0.33064886210895683,0,5,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0
1,0,0,0,0.3086386260980903,1,0,0.08502387931050663,0.19281679403167215,0.08465747006747577,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1,0,1,0,1.613876060463074,1,1,1.7320888120324567,2.7714348434506277,0.9149978998507642,0,6,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1
1,0,0,0,0.10469527697856156,1,0,-1.4738648499424907,-0.6766323112146484,-0.6570572393595201,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,-1.2821194970342338,1,1,0.16488157301823725,-0.9775091980908599,-0.42997932559674024,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0,1,-0.915021468619082,1,1,0.8719549027221047,-0.5841241578061691,0.4266970521688341,0,3,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0,1,1,1.002046013104488,1,0,-1.4688737440857575,-0.5142867688769249,-0.6827168242488335,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
0,0,1,1,1.5322987208152625,1,1,1.6721955417516585,2.6199739067552144,0.8900767845941872,0,6,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1
0,0,1,0,0.1454839468024673,1,1,1.3694017864431787,0.678072303757919,0.6859949541631266,0,5,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
1,0,0,0,-1.1597534875625164,1,0,-0.676951614817426,-0.9111460873262318,-0.2801430944013912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0,0,1.1652006924001108,1,1,1.6705318397994138,2.0674537330697236,0.8349114429678264,0,6,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1
1,0,0,0,0.023117937330750068,1,0,0.11164311054641685,-0.05339518450760578,0.039951809830853884,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,0,1,0,0.023117937330750068,1,1,0.9468214905731025,0.351578112693241,0.47985837286684035,0,3,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1,1,1,0,1.3283553716957337,1,1,1.2729070732130041,1.978969585383553,0.674356888357451,0,4,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1
0,1,0,0,-0.6702894496756475,1,1,0.9834229335224794,-0.3436293458668922,0.44660920439498863,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,0,1,0,0.5941593148654305,1,0,-1.4971566772739122,-0.5935354935938632,-0.6781667324852424,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,0.1454839468024673,1,1,0.01681209926848657,0.09052349009626796,0.09951226207498079,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,-0.1400367419648729,0,1,-1.1411244594936119,-0.6316206187907936,-0.5336059006673447,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,0,1,1,-0.38476876090830736,1,0,0.6889476879752213,-0.18653919898070823,0.26722611874584623,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
0,0,0,0,1.3691440415196396,1,1,0.7987520168233517,1.6305082811134863,0.4573229204152762,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
0,0,1,1,1.4099327113435454,0,1,-0.17784102914410782,0.7965935651964031,-0.016992168356570483,0,5,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0
0,0,1,1,-1.0373874780907992,1,1,0.13659863983008275,-0.7853024548192845,0.03191420552713391,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,0,0,-1.0373874780907992,1,0,-1.5187848026530892,-0.9588404502316255,-0.7692426620837703,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,1,0.512581975217619,1,1,0.5358871083687373,0.5457858642748167,0.25045406505955153,0,5,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0
0,0,0,0,1.450721381167451,1,0,-0.34753862827303583,0.6135782666894452,-0.12915930163803238,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1,0,0,0,-1.1597534875625164,1,1,0.32958806629043236,-0.8666621333577617,0.04844085758580788,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,1.5730873906391682,1,0,1.1830671677918068,2.140479541833584,0.6179042599580866,0,4,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1
0,1,0,0,-0.38476876090830736,1,1,0.34955248971736536,-0.28542419205841957,0.11505504112943134,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0,1,1,1.450721381167451,1,0,0.7688053816829524,1.701665016181192,0.4532487913857653,0,6,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0
0,0,0,0,-0.5071347703800245,1,1,-1.5154573987486004,-0.8174725114954445,-0.6617623819057671,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
1,0,0,0,-1.1597534875625164,1,0,-1.5271033124143112,-0.9735291705731668,-0.7409402628579822,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,1,1,-0.6295007798517418,0,0,-0.6802790187219147,-0.6598546261538759,-0.2824441024685284,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
0,0,1,1,0.7981026639849592,1,0,1.1780760619350734,1.2981869779372686,0.6099716133899702,0,4,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1
1,1,1,0,-0.915021468619082,1,1,0.8286986519637506,-0.6061352492161733,0.352794087189014,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,1,0,0,-0.9965988082668935,1,1,0.3196058545769661,-0.7414781739200454,0.09740269983006958,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,0,0,-0.8334441289712705,1,0,-0.2743357423742826,-0.7202367010908106,-0.17906532826669247,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0,0,0,0.2270612864502788,1,0,0.18983710230190318,0.18278976337936245,0.13064411048925578,0,4,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,1,1,0.5533706450415247,1,0,-1.4855107636082014,-0.6166680292215599,-0.6895554984771105,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1,0,0,0,-0.26240275143659014,1,0,-1.500484081178401,-0.8071156443085196,-0.7221471930495201,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
0,0,0,1,-0.7518667893234591,1,1,0.7022573035931767,-0.4962996831892292,0.26321965764071287,0,2,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
0,0,0,1,-0.915021468619082,1,0,0.2879955174843225,-0.7033270814161919,0.026469306758640673,0,4,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
0,0,0,0,-0.2216140816126844,1,0,-0.40077709074485646,-0.349148610546124,-0.12789950602655809,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
0,0,1,1,1.002046013104488,1,0,-1.5104662928918673,-0.49473845692538276,-0.6702689773623121,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1,0,0,0,-0.8334441289712705,1,1,1.5989926558529053,-0.39923978560305673,0.7328835160066892,0,5,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0,0,1,0,-0.7926554591473648,1,0,-0.7019071441010919,-0.747591144361585,-0.30966947522927835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
0,1,0,0,-0.3439800910844016,1,1,-1.4838470616559571,-0.8059502218862116,-0.6984176337772859,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
0,1,0,0,-0.26240275143659014,1,1,0.03844022464766341,-0.2815321209499572,-0.003210005850637532,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
0,0,1,1,0.1454839468024673,1,1,0.9318481730029032,0.47790550545095756,0.48619136336677954,0,6,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1
0,0,0,1,0.4310046355698075,1,1,-1.3241316742404952,-0.5375952173230832,-0.6022042422367748,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
0,0,1,1,-1.2413308272103278,1,0,0.02679431098195284,-0.9491432561139314,-0.2698562348071305,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,0.5533706450415247,1,0,-1.4954929753216677,-0.6093236690507893,-0.6837842592198601,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
0,0,0,0,1.002046013104488,1,1,1.5989926558529053,1.8349629543704484,0.8132231282992937,0,5,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0,0,1,1,0.7165253243371477,1,1,0.16155416911374865,0.5563846115871264,0.13580591405322512,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0.7165253243371477,1,0,-1.5021477831306453,-0.573261541266167,-0.6822542065906632,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0,1,1,1.4099327113435454,1,1,1.1764123599828291,1.9334741327089289,0.6004821521648659,0,4,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
1,1,1,0,-1.0373874780907992,1,1,0.9917414432837014,-0.7122106787485014,0.36935027090202577,0,3,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,0,1,0,1.2467780320479223,1,0,0.49595826151487177,1.2056568354264818,0.28033425109889454,0,4,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0
0,0,0,0,-0.9558101384429878,1,1,-1.5104662928918673,-0.9295729550600815,-0.706749990048637,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,1,0,-1.1189648177386107,1,1,0.6822928801662442,-0.8318313953023705,0.08855961000342459,1,2,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0.7981026639849592,1,1,-0.18116843304859642,0.33033663986400613,-0.06447147257038054,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
1,0,0,1,-0.7110781194995532,1,0,-0.001488622206202143,-0.5901051936338625,-0.0320910409286029,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0
0,0,0,0,-1.2821194970342338,1,1,-0.6403501718680493,-0.9881519236077849,-0.626512485213404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,0,0,-0.5887121100278361,0,1,-0.9880638798871275,-0.74114833738543,-0.47808677908707414,0,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0,0,0,0,1.3283553716957337,1,1,1.535771981667618,2.1173030280012717,0.75176673728986,0,5,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1
1,0,0,0,1.450721381167451,1,1,1.2379693322158714,2.135927797655891,0.6856918006844536,0,4,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
1,0,0,0,-0.5479234402039304,1,1,-0.6619782972472263,-0.6274426893523313,-0.2940709608783571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,0,1,1,0.5941593148654305,0,0,-0.8183662807581995,-0.21890715757763757,-0.38991471454540927,0,3,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0,1,1,1.613876060463074,1,1,1.4442683742941764,2.36914421673132,0.7114671540573267,0,6,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0,0,0,0,1.002046013104488,1,1,1.0100421647583897,1.395026984500364,0.5330835640038679,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
0,1,0,0,-0.05845940231706142,1,1,1.1664301482693626,0.39320348336171057,0.6202193673393608,0,3,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,1,1,0.5533706450415247,1,0,-1.4954929753216677,-0.6289599374115623,-0.6992145486112511,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
0,0,0,0,-0.6295007798517418,1,1,0.9817592315702351,-0.29688051436072943,0.46231550859489445,0,3,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0,0,1,0,1.4915100509913568,1,0,-1.3524146074286498,-0.2861938106391889,-0.6162913687067758,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1,1,1,0,0.2678499562741845,1,1,1.3560921708252238,0.8761501373456494,0.7426414560995445,0,4,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
0,0,0,0,-0.05845940231706142,1,1,0.3711806150965422,-0.02848153159298558,0.13353078237438634,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,0,1,1,1.4915100509913568,1,1,1.3344640454460464,2.201191453305134,0.6960837483343927,0,4,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1
0,0,1,1,1.613876060463074,1,0,1.371065488395423,2.359359066204395,0.7065165565236794,0,5,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1
1,0,0,0,0.2678499562741845,1,1,1.1830671677918068,0.6636914308486854,0.5464737507053081,0,4,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1
1,0,1,1,1.5322987208152625,1,1,0.4776575400401835,1.5125367472326945,0.31400883454331774,0,5,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,0,1,1,0.3902159657459017,1,0,-1.4938292733694234,-0.6416476494431033,-0.6823882638724372,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
0,0,0,0,-1.2413308272103278,1,0,0.5275685986075154,-0.9381047267554677,-0.1339614054303189,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,1,0,0,-1.2413308272103278,1,1,0.49429455956262747,-0.9381267158577754,-0.1342321122617468,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,-0.9558101384429878,1,0,-1.5021477831306453,-0.9155878859923864,-0.6550991266121915,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0,1,0,0.3086386260980903,1,1,0.46434792442222816,0.36690451700170545,0.24147595673197159,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0,0,1,0,1.450721381167451,1,0,-1.3008398469090738,-0.16758459279147386,-0.5472836575717959,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
0,0,1,0,0.6757366545132419,1,1,1.1963767834097616,1.123549527409543,0.5774074203325757,0,3,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
0,0,0,0,0.8796800036327707,1,1,0.9934051452359457,1.2442257208741814,0.5152920151816052,0,3,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0.18627261662637304,1,0,-1.500484081178401,-0.6505532358777203,-0.6496151761165808,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
0,0,1,0,-0.46634610055611886,1,1,0.7188943231156206,-0.21279418713609788,0.33810208915606305,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1,0,0,0,-1.2005421573864221,1,1,0.4161005678071411,-0.9175669052000791,-0.16015229137096929,1,4,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,0,1,0,1.1652006924001108,1,1,1.277898179069737,1.8584253265327608,0.7103950329894203,0,4,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,-0.6702894496756475,1,1,0.32792436433818806,-0.5115601201907706,0.08177601528646604,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,0,1,1,-1.1597534875625164,1,0,-1.4655463401812687,-0.9805656833116296,-0.7929159744921412,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,0,0,-0.915021468619082,1,1,0.3079599409112555,-0.6512129089469512,0.20144435870886354,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,-0.4255574307322131,1,0,0.005166185602775528,-0.38041711402766853,0.010878519245849759,0,3,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
0,0,1,1,0.4310046355698075,0,1,-0.14955809595595307,0.1530385079570492,-0.022497867589876232,0,5,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0
0,0,1,1,-0.9558101384429878,1,0,0.003502483650531228,-0.7166304883123483,0.07970749661573162,0,4,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,1,1,1.4099327113435454,1,0,0.30296883505452216,1.132806939481083,0.16561551337281646,0,4,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0
1,0,1,0,-0.7926554591473648,0,1,-0.34753862827303583,-0.6973680346908062,-0.17717781744756048,0,4,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
0,0,1,0,1.613876060463074,1,0,-1.492165571417179,-0.3821322640076688,-0.6804851232684388,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1,0,0,0,1.287566701871828,1,0,0.7205580250678649,1.468866390049609,0.4102342907084865,0,5,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0
1,0,0,0,0.5533706450415247,1,1,0.9584674042388135,0.8189784713456384,0.43858354303971425,0,3,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
0,0,1,1,1.3283553716957337,1,0,0.8869282202923043,1.6146101601450216,0.47046542486833764,0,6,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0,0,1,1,-1.1597534875625164,1,0,-0.4673251688346322,-0.9028781848585378,-0.21907163323125423,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
